PolicyID,CustomerID,AgentID,InsuranceType,StartDate,EndDate,PremiumAmount,PaymentFrequency,CoverageAmount,PolicyStatus,DeductibleAmount,RiskLevel,UnderwritingScore,AutoRenewal,YearMonth
POL001650,CUS009609,AGT0042,Health,12-06-2023,11-06-2024,6561.81,Monthly,99000,Active,1622.2,High,413,TRUE,2023-06
POL001651,CUS005781,AGT0150,Auto,04-04-2023,03-04-2024,720.3,Monthly,32000,Canceled,475.8,Low,348,TRUE,2023-04
POL001652,CUS006448,AGT0022,Auto,20-11-2020,20-11-2021,667.94,Monthly,301000,Canceled,9500.15,Low,477,FALSE,2020-11
POL001653,CUS009931,AGT0061,Auto,08-09-2020,08-09-2021,1035.78,Monthly,236000,Canceled,6651.21,Low,602,TRUE,2020-09
POL001654,CUS007316,AGT0031,Life,08-10-2021,08-10-2022,239.54,Monthly,1160000,Active,22509.5,Low,393,TRUE,2021-10
POL001655,CUS003460,AGT0041,Travel,20-02-2021,20-02-2022,380.38,Annual,12000,Active,138.67,Low,527,FALSE,2021-02
POL001656,CUS004524,AGT0135,Health,25-01-2023,25-01-2024,2015.47,Monthly,18000,Active,226.59,Low,735,TRUE,2023-01
POL001657,CUS007967,AGT0187,Health,28-06-2023,27-06-2024,2017.43,Monthly,16000,Canceled,556.09,Medium,829,TRUE,2023-06
POL001658,CUS007183,AGT0091,Home,03-11-2024,03-11-2025,1005.58,Monthly,698000,Canceled,31822.12,Medium,503,TRUE,2024-11
POL001659,CUS008279,AGT0100,Home,23-08-2023,22-08-2024,2056.82,Annual,389000,Active,14071.59,High,647,TRUE,2023-08
POL001660,CUS004322,AGT0009,Auto,05-10-2024,05-10-2025,580.12,Annual,90000,Active,4358.42,Medium,376,TRUE,2024-10
POL001661,CUS000771,AGT0159,Travel,06-11-2022,06-11-2023,12.39,Monthly,46000,Active,1408.73,High,620,TRUE,2022-11
POL001662,CUS001969,AGT0079,Auto,10-07-2023,09-07-2024,605.62,Monthly,99000,Active,1369.24,High,723,TRUE,2023-07
POL001663,CUS009943,AGT0137,Life,10-08-2021,10-08-2022,116.51,Monthly,345000,Active,8115.12,High,435,TRUE,2021-08
POL001664,CUS000878,AGT0090,Life,02-03-2023,01-03-2024,298.22,Monthly,1783000,Active,51886.28,Medium,636,TRUE,2023-03
POL001665,CUS002857,AGT0134,Auto,29-01-2021,29-01-2022,2408.85,Monthly,440000,Expired,18422.89,Medium,555,TRUE,2021-01
POL001666,CUS005143,AGT0076,Life,23-09-2023,22-09-2024,285.51,Monthly,1252000,Active,45666.82,Low,693,FALSE,2023-09
POL001667,CUS002164,AGT0108,Life,22-04-2022,22-04-2023,78.86,Annual,877000,Active,33827.52,Medium,712,FALSE,2022-04
POL001668,CUS001592,AGT0140,Life,17-02-2024,16-02-2025,1378.33,Annual,1870000,Expired,89920.5,Medium,609,FALSE,2024-02
POL001669,CUS008377,AGT0175,Life,07-04-2022,07-04-2023,369.31,Monthly,786000,Active,35097.84,Low,614,TRUE,2022-04
POL001670,CUS009299,AGT0011,Auto,07-04-2020,07-04-2021,238.91,Quarterly,112000,Expired,2901.97,Low,329,FALSE,2020-04
POL001671,CUS006812,AGT0021,Auto,18-09-2023,17-09-2024,1824.45,Quarterly,277000,Active,13317.49,Low,662,TRUE,2023-09
POL001672,CUS009498,AGT0151,Life,16-08-2022,16-08-2023,73.78,Monthly,1257000,Active,47380.23,Low,660,TRUE,2022-08
POL001673,CUS004549,AGT0126,Home,24-12-2020,24-12-2021,189.49,Quarterly,187000,Active,2221.27,Medium,327,TRUE,2020-12
POL001674,CUS000383,AGT0066,Travel,01-04-2024,01-04-2025,210.57,Monthly,28000,Active,499.19,Medium,780,TRUE,2024-04
POL001675,CUS003108,AGT0043,Life,22-11-2020,22-11-2021,730.25,Monthly,392000,Active,10287.42,Medium,302,FALSE,2020-11
POL001676,CUS009959,AGT0120,Life,01-03-2022,01-03-2023,730.33,Quarterly,1262000,Active,54862.35,High,642,FALSE,2022-03
POL001677,CUS009537,AGT0084,Health,08-01-2022,08-01-2023,8713.78,Monthly,55000,Expired,1975.77,Medium,368,TRUE,2022-01
POL001678,CUS003902,AGT0098,Life,19-07-2021,19-07-2022,417,Monthly,1431000,Canceled,68318.5,Low,412,TRUE,2021-07
POL001679,CUS005977,AGT0110,Life,25-09-2023,24-09-2024,218.72,Quarterly,588000,Active,29293.81,Low,540,FALSE,2023-09
POL001680,CUS009244,AGT0081,Travel,18-07-2020,18-07-2021,127.78,Quarterly,12000,Active,364.63,Medium,700,FALSE,2020-07
POL001681,CUS009731,AGT0175,Home,04-03-2023,03-03-2024,1949.82,Quarterly,211000,Active,4149.37,Medium,396,FALSE,2023-03
POL001682,CUS002889,AGT0040,Life,06-03-2020,06-03-2021,1588.91,Monthly,1741000,Active,39968.92,Medium,559,TRUE,2020-03
POL001683,CUS001213,AGT0137,Home,25-08-2020,25-08-2021,2142.06,Monthly,409000,Active,8639.59,Low,325,TRUE,2020-08
POL001684,CUS004828,AGT0154,Life,24-09-2022,24-09-2023,490.75,Annual,206000,Active,6931.88,Low,603,TRUE,2022-09
POL001685,CUS007921,AGT0169,Home,09-04-2020,09-04-2021,3900.99,Monthly,410000,Active,12305.52,Medium,597,TRUE,2020-04
POL001686,CUS005776,AGT0159,Life,27-12-2020,27-12-2021,255.77,Monthly,1469000,Active,40624.59,High,397,TRUE,2020-12
POL001687,CUS001541,AGT0031,Home,19-06-2020,19-06-2021,3434.76,Quarterly,924000,Expired,14620.45,Medium,408,FALSE,2020-06
POL001688,CUS007284,AGT0179,Travel,30-11-2024,30-11-2025,13.66,Monthly,47000,Active,741.33,Medium,407,TRUE,2024-11
POL001689,CUS006846,AGT0015,Life,27-11-2024,27-11-2025,1450.41,Quarterly,540000,Active,13607.87,High,569,FALSE,2024-11
POL001690,CUS003404,AGT0175,Home,29-04-2022,29-04-2023,4804.18,Monthly,178000,Active,7280.2,Medium,829,FALSE,2022-04
POL001691,CUS008227,AGT0192,Travel,29-12-2023,28-12-2024,63.38,Quarterly,16000,Active,304.38,Medium,341,TRUE,2023-12
POL001692,CUS008018,AGT0171,Health,04-08-2023,03-08-2024,1553.2,Quarterly,83000,Active,1348.09,Low,352,FALSE,2023-08
POL001693,CUS008832,AGT0010,Auto,30-11-2020,30-11-2021,419.53,Quarterly,221000,Active,9386.65,High,334,TRUE,2020-11
POL001694,CUS001815,AGT0050,Health,29-09-2024,29-09-2025,1120.03,Monthly,59000,Active,1099.57,Medium,792,TRUE,2024-09
POL001695,CUS001057,AGT0039,Life,19-09-2020,19-09-2021,1060.09,Quarterly,1009000,Active,24316.18,High,593,FALSE,2020-09
POL001696,CUS008056,AGT0145,Life,26-04-2021,26-04-2022,53.55,Monthly,508000,Active,24109.45,Medium,567,TRUE,2021-04
POL001697,CUS009854,AGT0163,Health,07-06-2020,07-06-2021,11537.37,Annual,20000,Active,965.2,Medium,571,TRUE,2020-06
POL001698,CUS002832,AGT0038,Home,30-03-2022,30-03-2023,2336.89,Monthly,605000,Expired,18655.62,Low,425,FALSE,2022-03
POL001699,CUS005390,AGT0060,Health,23-12-2022,23-12-2023,2648.76,Quarterly,87000,Expired,2274.64,Medium,673,FALSE,2022-12
POL001700,CUS001310,AGT0116,Travel,19-03-2022,19-03-2023,146.24,Quarterly,22000,Active,345.96,Medium,630,FALSE,2022-03
POL001701,CUS007805,AGT0074,Home,16-09-2024,16-09-2025,1213.67,Monthly,615000,Active,15302.03,Medium,517,FALSE,2024-09
POL001702,CUS000691,AGT0152,Health,28-09-2023,27-09-2024,3452.47,Monthly,80000,Expired,3465.66,Low,639,FALSE,2023-09
POL001703,CUS001043,AGT0090,Auto,04-09-2024,04-09-2025,1968,Monthly,470000,Active,15980.82,High,520,TRUE,2024-09
POL001704,CUS006000,AGT0157,Life,02-10-2023,01-10-2024,327.97,Monthly,1092000,Expired,12779.53,Medium,395,FALSE,2023-10
POL001705,CUS002994,AGT0109,Home,03-10-2021,03-10-2022,263.62,Monthly,502000,Active,22963.95,Low,573,FALSE,2021-10
POL001706,CUS004532,AGT0144,Auto,16-09-2023,15-09-2024,816.34,Monthly,129000,Active,1618.63,High,823,TRUE,2023-09
POL001707,CUS005770,AGT0116,Health,18-04-2020,18-04-2021,5313.93,Monthly,52000,Active,1743.64,Low,628,TRUE,2020-04
POL001708,CUS001909,AGT0121,Home,05-06-2020,05-06-2021,4334.16,Monthly,798000,Active,8525.21,Medium,384,FALSE,2020-06
POL001709,CUS007101,AGT0084,Life,19-05-2021,19-05-2022,377.95,Monthly,1118000,Active,22977.03,Medium,643,TRUE,2021-05
POL001710,CUS003744,AGT0036,Home,20-05-2020,20-05-2021,446.74,Annual,461000,Active,4959.19,Medium,378,TRUE,2020-05
POL001711,CUS008365,AGT0132,Health,11-09-2020,11-09-2021,633.8,Monthly,12000,Expired,288.13,Medium,570,TRUE,2020-09
POL001712,CUS006538,AGT0166,Home,02-07-2023,01-07-2024,1080.33,Monthly,799000,Active,28191.59,Low,756,TRUE,2023-07
POL001713,CUS007782,AGT0169,Travel,19-09-2022,19-09-2023,221.8,Quarterly,8000,Canceled,186.77,Medium,846,TRUE,2022-09
POL001714,CUS003867,AGT0131,Travel,11-09-2024,11-09-2025,59.3,Monthly,8000,Expired,93.29,Medium,752,TRUE,2024-09
POL001715,CUS000721,AGT0084,Home,11-06-2022,11-06-2023,2813.83,Quarterly,592000,Active,19984.33,Medium,418,TRUE,2022-06
POL001716,CUS009956,AGT0042,Life,05-01-2022,05-01-2023,210.27,Quarterly,1222000,Expired,53817.99,Low,772,TRUE,2022-01
POL001717,CUS008070,AGT0114,Travel,07-07-2021,07-07-2022,149.03,Quarterly,14000,Active,539.98,High,719,TRUE,2021-07
POL001718,CUS003248,AGT0036,Travel,26-09-2023,25-09-2024,83.69,Quarterly,37000,Active,1487.4,Medium,550,TRUE,2023-09
POL001719,CUS001446,AGT0095,Health,01-07-2021,01-07-2022,1361.45,Quarterly,56000,Active,1493.86,Medium,381,TRUE,2021-07
POL001720,CUS006739,AGT0171,Auto,06-10-2022,06-10-2023,62.48,Monthly,102000,Active,3256.98,Low,432,TRUE,2022-10
POL001721,CUS001173,AGT0025,Health,11-03-2023,10-03-2024,3196.56,Quarterly,21000,Canceled,611.42,Medium,719,FALSE,2023-03
POL001722,CUS004276,AGT0028,Travel,15-03-2021,15-03-2022,148.59,Quarterly,28000,Active,1002.27,High,604,FALSE,2021-03
POL001723,CUS005498,AGT0130,Travel,14-06-2024,14-06-2025,315.59,Quarterly,36000,Active,905.22,Medium,715,FALSE,2024-06
POL001724,CUS005595,AGT0012,Auto,27-08-2024,27-08-2025,394.81,Annual,285000,Active,4665.79,Medium,699,FALSE,2024-08
POL001725,CUS005327,AGT0085,Auto,23-09-2021,23-09-2022,1906.97,Quarterly,157000,Active,4682.23,Low,478,FALSE,2021-09
POL001726,CUS005226,AGT0192,Auto,09-03-2022,09-03-2023,326.3,Quarterly,323000,Active,9986.94,Medium,844,TRUE,2022-03
POL001727,CUS003067,AGT0024,Home,11-02-2021,11-02-2022,2280.65,Monthly,613000,Active,18004.85,Medium,525,TRUE,2021-02
POL001728,CUS006944,AGT0089,Home,13-02-2022,13-02-2023,5643.54,Monthly,759000,Active,13441.45,Low,787,FALSE,2022-02
POL001729,CUS007055,AGT0048,Health,22-08-2022,22-08-2023,3291.09,Monthly,94000,Active,1321.97,High,604,TRUE,2022-08
POL001730,CUS006937,AGT0094,Life,31-12-2020,31-12-2021,35.18,Monthly,1182000,Active,33565.3,Low,639,TRUE,2020-12
POL001731,CUS004756,AGT0195,Health,15-05-2022,15-05-2023,9773.28,Monthly,97000,Active,1569.71,Low,706,TRUE,2022-05
POL001732,CUS004687,AGT0152,Auto,20-05-2020,20-05-2021,1359.75,Quarterly,128000,Active,2993.8,Medium,712,FALSE,2020-05
POL001733,CUS001199,AGT0005,Home,08-12-2020,08-12-2021,1746.89,Monthly,547000,Canceled,24968.38,Low,450,TRUE,2020-12
POL001734,CUS007159,AGT0148,Auto,23-09-2020,23-09-2021,492.2,Quarterly,225000,Active,7837.29,Low,508,TRUE,2020-09
POL001735,CUS005072,AGT0133,Travel,22-12-2022,22-12-2023,87.92,Monthly,39000,Expired,1194.46,High,634,TRUE,2022-12
POL001736,CUS007636,AGT0019,Life,11-03-2024,11-03-2025,1248.6,Quarterly,1776000,Active,19493.59,Medium,754,TRUE,2024-03
POL001737,CUS000964,AGT0043,Travel,25-12-2020,25-12-2021,157.9,Monthly,26000,Active,980.26,Medium,582,TRUE,2020-12
POL001738,CUS001087,AGT0119,Health,09-05-2021,09-05-2022,5599.23,Monthly,90000,Active,1561.92,Medium,378,TRUE,2021-05
POL001739,CUS000255,AGT0098,Life,26-05-2022,26-05-2023,133.54,Quarterly,1277000,Canceled,43864.65,High,822,TRUE,2022-05
POL001740,CUS004524,AGT0182,Life,30-07-2020,30-07-2021,322.48,Monthly,95000,Canceled,3358.68,Medium,685,TRUE,2020-07
POL001741,CUS009046,AGT0066,Health,07-03-2024,07-03-2025,5351.61,Quarterly,39000,Active,1289.3,Low,615,TRUE,2024-03
POL001742,CUS007135,AGT0062,Life,13-03-2022,13-03-2023,983.08,Quarterly,987000,Active,27805.25,Medium,561,FALSE,2022-03
POL001743,CUS003728,AGT0030,Life,18-05-2024,18-05-2025,1094.81,Annual,1647000,Active,76335.6,High,715,FALSE,2024-05
POL001744,CUS000610,AGT0055,Life,06-11-2020,06-11-2021,1726.5,Quarterly,1184000,Expired,34951.42,Medium,330,FALSE,2020-11
POL001745,CUS001961,AGT0117,Travel,19-03-2024,19-03-2025,198.19,Annual,7000,Active,249.88,Medium,781,TRUE,2024-03
POL001746,CUS002635,AGT0008,Health,04-01-2021,04-01-2022,15039.28,Monthly,78000,Expired,3728.34,Low,676,FALSE,2021-01
POL001747,CUS002408,AGT0170,Travel,22-01-2022,22-01-2023,11.73,Monthly,46000,Active,1225.49,Medium,759,TRUE,2022-01
POL001748,CUS001529,AGT0089,Auto,27-05-2022,27-05-2023,2230.94,Monthly,423000,Active,6880.63,Medium,831,FALSE,2022-05
POL001749,CUS002416,AGT0152,Home,02-01-2022,02-01-2023,1159.12,Monthly,396000,Active,4214.37,Medium,828,FALSE,2022-01
POL001750,CUS003693,AGT0148,Life,14-01-2024,13-01-2025,891.19,Annual,1617000,Expired,75680.1,Low,415,TRUE,2024-01
POL001751,CUS005834,AGT0180,Travel,09-08-2023,08-08-2024,214.24,Monthly,10000,Active,391.78,High,493,TRUE,2023-08
POL001752,CUS001457,AGT0057,Home,20-07-2022,20-07-2023,5852.94,Quarterly,102000,Active,3977.68,High,787,TRUE,2022-07
POL001753,CUS001751,AGT0134,Auto,29-09-2023,28-09-2024,86.78,Monthly,155000,Active,4872.1,Low,315,TRUE,2023-09
POL001754,CUS009155,AGT0090,Auto,01-06-2023,31-05-2024,154.83,Annual,488000,Active,5519.29,Medium,316,TRUE,2023-06
POL001755,CUS007814,AGT0047,Life,05-02-2022,05-02-2023,118.49,Quarterly,1594000,Active,20501.71,High,846,FALSE,2022-02
POL001756,CUS008945,AGT0127,Life,22-12-2024,22-12-2025,450.97,Monthly,1216000,Active,17634.16,High,663,TRUE,2024-12
POL001757,CUS009945,AGT0072,Health,03-12-2022,03-12-2023,10175.75,Monthly,56000,Active,2572.27,Medium,615,TRUE,2022-12
POL001758,CUS002693,AGT0165,Health,23-01-2024,22-01-2025,4086.8,Monthly,24000,Active,400.77,High,846,FALSE,2024-01
POL001759,CUS002849,AGT0167,Health,08-09-2023,07-09-2024,8257.53,Quarterly,67000,Active,3190.88,Low,814,TRUE,2023-09
POL001760,CUS007629,AGT0169,Health,09-02-2024,08-02-2025,3288.1,Quarterly,72000,Active,1059.72,High,832,FALSE,2024-02
POL001761,CUS003719,AGT0053,Home,25-10-2020,25-10-2021,726.29,Monthly,267000,Active,4489.16,High,621,TRUE,2020-10
POL001762,CUS004825,AGT0091,Auto,30-07-2020,30-07-2021,2326.41,Monthly,107000,Canceled,5318.37,Medium,777,TRUE,2020-07
POL001763,CUS003762,AGT0042,Life,29-07-2024,29-07-2025,434.4,Monthly,1041000,Active,43400.04,Medium,365,FALSE,2024-07
POL001764,CUS007499,AGT0196,Home,06-02-2023,06-02-2024,2479.34,Monthly,479000,Active,14841.89,Low,535,TRUE,2023-02
POL001765,CUS004489,AGT0165,Travel,16-04-2021,16-04-2022,198.94,Monthly,13000,Active,167.99,Low,661,TRUE,2021-04
POL001766,CUS006244,AGT0172,Home,06-11-2020,06-11-2021,1210.47,Monthly,836000,Active,10917.09,Medium,808,TRUE,2020-11
POL001767,CUS001227,AGT0185,Auto,12-05-2024,12-05-2025,2410.36,Monthly,433000,Active,12185.86,High,338,TRUE,2024-05
POL001768,CUS004259,AGT0001,Auto,13-09-2024,13-09-2025,1373.49,Monthly,304000,Active,6096.8,Medium,641,TRUE,2024-09
POL001769,CUS008405,AGT0164,Travel,21-01-2020,20-01-2021,27.53,Monthly,34000,Active,689.01,Medium,360,FALSE,2020-01
POL001770,CUS007966,AGT0082,Travel,24-01-2024,23-01-2025,252.71,Quarterly,13000,Active,627.65,Medium,633,TRUE,2024-01
POL001771,CUS000864,AGT0190,Auto,30-09-2023,29-09-2024,68.32,Quarterly,422000,Active,11213.34,Medium,328,TRUE,2023-09
POL001772,CUS003290,AGT0163,Health,16-01-2021,16-01-2022,974.46,Annual,17000,Active,618.59,Medium,734,TRUE,2021-01
POL001773,CUS001720,AGT0173,Home,14-07-2022,14-07-2023,287.67,Monthly,856000,Active,31999.1,Medium,431,TRUE,2022-07
POL001774,CUS004257,AGT0037,Life,05-06-2024,05-06-2025,874.93,Monthly,1290000,Active,29025.18,Medium,805,TRUE,2024-06
POL001775,CUS006503,AGT0089,Life,07-07-2020,07-07-2021,901.76,Annual,1699000,Active,19198.87,Low,759,TRUE,2020-07
POL001776,CUS001772,AGT0174,Travel,24-04-2020,24-04-2021,146.69,Annual,24000,Canceled,339.65,Medium,592,FALSE,2020-04
POL001777,CUS000797,AGT0033,Home,06-02-2023,06-02-2024,627.38,Monthly,570000,Active,22365.84,Medium,409,TRUE,2023-02
POL001778,CUS006317,AGT0075,Auto,08-01-2023,08-01-2024,438.89,Quarterly,288000,Canceled,3988.77,Medium,621,TRUE,2023-01
POL001779,CUS009572,AGT0050,Health,05-10-2022,05-10-2023,1714.87,Quarterly,51000,Active,2140.77,Low,627,TRUE,2022-10
POL001780,CUS004246,AGT0186,Life,21-03-2021,21-03-2022,709.7,Quarterly,759000,Active,14193.59,High,625,TRUE,2021-03
POL001781,CUS005075,AGT0003,Health,15-05-2020,15-05-2021,13649.34,Monthly,62000,Active,810.67,Medium,647,TRUE,2020-05
POL001782,CUS002211,AGT0104,Life,13-09-2021,13-09-2022,2038.56,Monthly,572000,Active,13650.68,Medium,774,TRUE,2021-09
POL001783,CUS009784,AGT0087,Home,05-03-2022,05-03-2023,1751.71,Monthly,439000,Active,10445.04,Medium,507,TRUE,2022-03
POL001784,CUS004164,AGT0168,Life,29-07-2020,29-07-2021,1317.02,Monthly,1596000,Active,38057.74,High,408,FALSE,2020-07
POL001785,CUS002802,AGT0100,Health,30-03-2022,30-03-2023,9520.03,Monthly,74000,Expired,1288.89,High,639,TRUE,2022-03
POL001786,CUS002190,AGT0050,Home,10-05-2020,10-05-2021,506.02,Monthly,797000,Active,36318.24,Medium,521,TRUE,2020-05
POL001787,CUS001840,AGT0067,Travel,04-08-2024,04-08-2025,241.96,Monthly,14000,Expired,465.75,Medium,847,FALSE,2024-08
POL001788,CUS001280,AGT0106,Travel,27-08-2024,27-08-2025,26.06,Quarterly,8000,Active,126.06,Medium,316,FALSE,2024-08
POL001789,CUS009935,AGT0117,Home,11-12-2020,11-12-2021,1170,Monthly,931000,Expired,10280,Low,539,FALSE,2020-12
POL001790,CUS004761,AGT0140,Auto,31-07-2023,30-07-2024,3539.53,Quarterly,76000,Expired,2841.8,Low,509,FALSE,2023-07
POL001791,CUS008615,AGT0198,Health,02-10-2022,02-10-2023,2636.66,Monthly,63000,Active,1732.5,Low,810,FALSE,2022-10
POL001792,CUS000011,AGT0031,Travel,10-08-2022,10-08-2023,98.43,Quarterly,34000,Active,1536.62,High,376,TRUE,2022-08
POL001793,CUS006066,AGT0079,Travel,03-11-2023,02-11-2024,146.59,Monthly,45000,Active,1769.57,High,349,TRUE,2023-11
POL001794,CUS004746,AGT0085,Health,05-12-2020,05-12-2021,2720.22,Monthly,89000,Active,3147.54,Medium,426,FALSE,2020-12
POL001795,CUS008649,AGT0031,Travel,25-11-2023,24-11-2024,160.71,Quarterly,12000,Active,432.67,Low,427,FALSE,2023-11
POL001796,CUS003897,AGT0130,Home,25-10-2020,25-10-2021,518.97,Monthly,886000,Active,31261.03,High,418,FALSE,2020-10
POL001797,CUS003424,AGT0162,Life,26-01-2023,26-01-2024,542.19,Annual,763000,Active,37291.69,Medium,590,TRUE,2023-01
POL001798,CUS001415,AGT0160,Home,17-07-2022,17-07-2023,1013.48,Monthly,823000,Active,40677.04,Medium,501,TRUE,2022-07
POL001799,CUS008371,AGT0118,Home,31-07-2023,30-07-2024,824.62,Monthly,840000,Active,11847.17,Low,392,FALSE,2023-07
POL001800,CUS004620,AGT0184,Auto,22-07-2022,22-07-2023,203.1,Monthly,70000,Active,2355.36,Medium,695,TRUE,2022-07
POL001801,CUS000669,AGT0175,Home,07-08-2024,07-08-2025,1653.73,Monthly,189000,Active,8045.59,Medium,757,TRUE,2024-08
POL001802,CUS007715,AGT0156,Home,16-10-2021,16-10-2022,873.9,Quarterly,677000,Active,31450.16,Medium,423,FALSE,2021-10
POL001803,CUS005187,AGT0033,Home,04-11-2024,04-11-2025,886,Monthly,993000,Expired,38746.44,Medium,701,TRUE,2024-11
POL001804,CUS007706,AGT0163,Home,24-11-2024,24-11-2025,1855.05,Monthly,736000,Active,20041.92,High,812,TRUE,2024-11
POL001805,CUS007228,AGT0106,Life,18-10-2022,18-10-2023,516.83,Annual,1428000,Expired,56853.38,Low,495,TRUE,2022-10
POL001806,CUS001633,AGT0038,Auto,14-07-2024,14-07-2025,1452.28,Annual,108000,Active,3759.74,Low,753,FALSE,2024-07
POL001807,CUS003689,AGT0002,Travel,12-01-2020,11-01-2021,134.68,Monthly,7000,Active,335.78,Low,430,FALSE,2020-01
POL001808,CUS003586,AGT0073,Travel,09-12-2020,09-12-2021,115.88,Quarterly,39000,Active,777.95,Medium,652,FALSE,2020-12
POL001809,CUS003670,AGT0178,Auto,23-02-2024,22-02-2025,842.51,Quarterly,344000,Active,14822.57,Medium,726,TRUE,2024-02
POL001810,CUS007444,AGT0168,Health,20-08-2023,19-08-2024,4116.3,Annual,24000,Active,675.67,Medium,759,TRUE,2023-08
POL001811,CUS009641,AGT0192,Life,07-06-2023,06-06-2024,302,Annual,1374000,Active,18088.39,Medium,662,TRUE,2023-06
POL001812,CUS001397,AGT0100,Home,26-12-2022,26-12-2023,790.28,Monthly,906000,Expired,41343.68,Low,827,TRUE,2022-12
POL001813,CUS001485,AGT0192,Auto,16-04-2020,16-04-2021,2734.56,Quarterly,127000,Expired,2907.52,Low,803,TRUE,2020-04
POL001814,CUS006377,AGT0096,Health,15-07-2023,14-07-2024,889.06,Monthly,75000,Active,2156.71,Low,531,TRUE,2023-07
POL001815,CUS003680,AGT0183,Travel,12-10-2021,12-10-2022,243.53,Monthly,14000,Active,456.66,Medium,824,TRUE,2021-10
POL001816,CUS008099,AGT0007,Life,01-05-2022,01-05-2023,530.25,Quarterly,1182000,Active,36023.59,High,705,TRUE,2022-05
POL001817,CUS006498,AGT0118,Life,23-04-2023,22-04-2024,960.64,Quarterly,1330000,Expired,64847.84,Low,442,TRUE,2023-04
POL001818,CUS004239,AGT0111,Travel,20-10-2024,20-10-2025,497.61,Monthly,7000,Active,105.73,Low,468,TRUE,2024-10
POL001819,CUS001672,AGT0076,Travel,14-01-2024,13-01-2025,248.82,Monthly,49000,Expired,2062.57,Low,559,FALSE,2024-01
POL001820,CUS001551,AGT0016,Home,02-12-2020,02-12-2021,735.69,Monthly,697000,Active,28047.09,Medium,346,TRUE,2020-12
POL001821,CUS003492,AGT0135,Life,31-10-2024,31-10-2025,331.15,Monthly,1490000,Active,68806.82,Medium,319,TRUE,2024-10
POL001822,CUS001000,AGT0090,Health,04-11-2020,04-11-2021,6132.01,Monthly,62000,Expired,955.59,High,655,TRUE,2020-11
POL001823,CUS002186,AGT0115,Travel,23-06-2022,23-06-2023,482.57,Monthly,13000,Active,474.21,Low,470,TRUE,2022-06
POL001824,CUS002778,AGT0100,Travel,10-06-2021,10-06-2022,668.67,Monthly,34000,Active,1278.79,High,555,FALSE,2021-06
POL001825,CUS000992,AGT0046,Auto,14-07-2023,13-07-2024,591.66,Monthly,177000,Active,5348.17,Medium,595,TRUE,2023-07
POL001826,CUS006960,AGT0100,Life,15-09-2022,15-09-2023,2356.47,Monthly,1215000,Active,46217.98,Medium,377,TRUE,2022-09
POL001827,CUS001269,AGT0154,Travel,24-06-2024,24-06-2025,286.15,Quarterly,16000,Active,266.66,Low,360,TRUE,2024-06
POL001828,CUS009009,AGT0193,Auto,30-09-2021,30-09-2022,134.21,Quarterly,179000,Canceled,6966.81,High,309,FALSE,2021-09
POL001829,CUS006826,AGT0060,Home,14-12-2020,14-12-2021,3669.11,Monthly,320000,Active,14041.02,High,578,FALSE,2020-12
POL001830,CUS006883,AGT0114,Health,21-03-2020,21-03-2021,3087.48,Annual,30000,Active,1036.97,Medium,446,TRUE,2020-03
POL001831,CUS006210,AGT0091,Travel,06-02-2022,06-02-2023,44.91,Monthly,10000,Expired,423.13,Low,654,TRUE,2022-02
POL001832,CUS000019,AGT0050,Home,16-04-2024,16-04-2025,997.9,Annual,236000,Active,4116.72,Medium,417,TRUE,2024-04
POL001833,CUS009479,AGT0175,Home,20-07-2021,20-07-2022,3239.51,Annual,317000,Active,4150.53,Low,598,FALSE,2021-07
POL001834,CUS009204,AGT0182,Auto,12-08-2020,12-08-2021,3286.71,Annual,178000,Active,6414.84,Medium,506,FALSE,2020-08
POL001835,CUS000712,AGT0181,Life,06-02-2023,06-02-2024,735.32,Monthly,1389000,Active,18423.05,Medium,751,TRUE,2023-02
POL001836,CUS006249,AGT0033,Health,24-02-2022,24-02-2023,6933.9,Monthly,26000,Active,873.21,Medium,577,TRUE,2022-02
