SalesID,AgentID,YearMonth,NumPoliciesSold,TotalPremiumAmount,TargetAmount,Achievement,Commissions,LeadCount,ConversionRate,CustomerMeetings,SalesActivityScore
SLS003343,AGT0054,2023-02,1,403.04,153372,0.26,30.67,99,0.33,8,94.59
SLS003344,AGT0054,2023-03,2,8294.39,184507,4.5,928.66,96,0.22,29,87.76
SLS003345,AGT0054,2023-04,1,1152.69,145233,0.79,115.92,44,0.35,19,62.03
SLS003346,AGT0054,2023-05,3,2639.5099999999998,95069,2.78,328.37,27,0.34,25,88.51
SLS003347,AGT0054,2023-06,1,4391.77,165063,2.66,613.4,63,0.37,11,99.28
SLS003348,AGT0054,2023-07,4,5360.42,183955,2.91,678.61,15,0.17,17,99.36
SLS003349,AGT0054,2023-08,1,143.46,131885,0.11,19.53,31,0.12,24,93.89
SLS003350,AGT0054,2023-09,4,1302.76,192376,0.68,92.27,92,0.31,13,73.98
SLS003351,AGT0054,2023-10,0,0.0,86891,0.0,0.0,65,0.35,16,91.08
SLS003352,AGT0054,2023-11,2,5200.38,177666,2.93,674.72,68,0.3,21,63.12
SLS003353,AGT0054,2023-12,2,9732.27,136474,7.13,1382.37,67,0.28,18,78.08
SLS003354,AGT0054,2024-01,4,917.81,103463,0.89,56.38,67,0.16,15,75.19
SLS003355,AGT0055,2019-01,0,0.0,142785,0.0,0.0,15,0.24,12,89.78
SLS003356,AGT0055,2019-02,0,0.0,141577,0.0,0.0,14,0.12,11,67.05
SLS003357,AGT0055,2019-03,0,0.0,69369,0.0,0.0,20,0.4,28,97.13
SLS003358,AGT0055,2019-04,0,0.0,169133,0.0,0.0,47,0.21,20,62.24
SLS003359,AGT0055,2019-05,0,0.0,180795,0.0,0.0,13,0.15,10,89.85
SLS003360,AGT0055,2019-06,0,0.0,147080,0.0,0.0,16,0.15,28,81.04
SLS003361,AGT0055,2019-07,0,0.0,199424,0.0,0.0,92,0.26,29,84.64
SLS003362,AGT0055,2019-08,0,0.0,76318,0.0,0.0,56,0.33,29,78.86
SLS003363,AGT0055,2019-09,0,0.0,118491,0.0,0.0,55,0.28,29,96.42
SLS003364,AGT0055,2019-10,0,0.0,151301,0.0,0.0,44,0.29,7,83.26
SLS003365,AGT0055,2019-11,0,0.0,186812,0.0,0.0,85,0.14,22,88.72
SLS003366,AGT0055,2019-12,0,0.0,87059,0.0,0.0,96,0.28,13,75.81
SLS003367,AGT0055,2020-01,2,1794.04,62687,2.86,174.8,42,0.12,21,74.84
SLS003368,AGT0055,2020-02,0,0.0,55818,0.0,0.0,16,0.36,6,75.36
SLS003369,AGT0055,2020-03,0,0.0,69326,0.0,0.0,69,0.16,8,83.03
SLS003370,AGT0055,2020-04,3,1341.5,130602,1.03,159.14,15,0.25,10,91.41
SLS003371,AGT0055,2020-05,1,2602.58,87251,2.98,269.5,85,0.12,20,97.2
SLS003372,AGT0055,2020-06,1,6374.58,86111,7.4,645.77,13,0.3,25,93.18
SLS003373,AGT0055,2020-07,2,1844.51,136201,1.35,127.61,22,0.28,25,89.13
SLS003374,AGT0055,2020-08,3,10820.83,117158,9.24,964.92,44,0.3,16,64.06
SLS003375,AGT0055,2020-09,2,3560.23,170702,2.09,254.06,99,0.39,15,99.54
SLS003376,AGT0055,2020-10,1,153.73,126319,0.12,8.32,23,0.37,26,98.5
SLS003377,AGT0055,2020-11,1,1726.5,110742,1.56,184.61,23,0.16,19,89.85
SLS003378,AGT0055,2020-12,1,118.81,141774,0.08,16.81,66,0.39,20,62.06
SLS003379,AGT0055,2021-01,3,2528.6,159312,1.59,182.38,34,0.36,23,86.15
SLS003380,AGT0055,2021-02,5,5190.91,189115,2.74,711.22,69,0.24,15,68.66
SLS003381,AGT0055,2021-03,2,561.2,51588,1.09,82.02,36,0.14,14,72.72
SLS003382,AGT0055,2021-04,1,649.6,94982,0.68,96.18,95,0.14,17,90.1
SLS003383,AGT0055,2021-05,2,5685.34,90455,6.29,344.65,43,0.2,8,97.53
SLS003384,AGT0055,2021-06,1,1437.62,131288,1.1,204.12,14,0.14,11,68.77
SLS003385,AGT0055,2021-07,3,10726.6,113183,9.48,856.87,93,0.16,13,91.08
SLS003386,AGT0055,2021-08,1,735.03,136873,0.54,64.43,95,0.34,10,72.82
SLS003387,AGT0055,2021-09,2,5716.13,118660,4.82,583.51,47,0.17,24,63.74
SLS003388,AGT0055,2021-10,1,4520.29,136451,3.31,244.83,85,0.18,24,65.83
SLS003389,AGT0055,2021-11,1,1415.14,62840,2.25,156.18,51,0.18,29,98.4
SLS003390,AGT0055,2021-12,0,0.0,175195,0.0,0.0,51,0.29,12,94.49
SLS003391,AGT0055,2022-01,2,2245.39,183684,1.22,145.95,78,0.32,8,74.83
SLS003392,AGT0055,2022-02,0,0.0,125846,0.0,0.0,92,0.14,28,77.0
SLS003393,AGT0055,2022-03,4,4247.12,187284,2.27,432.14,66,0.12,16,78.66
SLS003394,AGT0055,2022-04,2,1411.83,113685,1.24,109.22,94,0.21,22,60.86
SLS003395,AGT0055,2022-05,2,1153.87,159071,0.73,131.48,98,0.2,12,84.27
SLS003396,AGT0055,2022-06,2,579.33,98766,0.59,59.52,71,0.14,7,93.91
SLS003397,AGT0055,2022-07,0,0.0,117626,0.0,0.0,25,0.27,15,75.39
SLS003398,AGT0055,2022-08,1,2953.32,149019,1.98,308.34,26,0.16,11,97.89
SLS003399,AGT0055,2022-09,1,9318.02,60036,15.52,586.01,13,0.36,29,81.98
SLS003400,AGT0055,2022-10,1,495.19,137430,0.36,61.33,17,0.36,25,92.49
SLS003401,AGT0055,2022-11,0,0.0,167240,0.0,0.0,95,0.12,19,73.12
SLS003402,AGT0055,2022-12,2,10711.119999999999,95112,11.26,1412.19,27,0.32,23,88.76
SLS003403,AGT0055,2023-01,3,7962.93,85602,9.3,835.59,35,0.12,29,72.61
SLS003404,AGT0055,2023-02,2,3180.34,54883,5.79,293.43,83,0.2,19,81.55
SLS003405,AGT0055,2023-03,2,2961.63,155320,1.91,436.49,51,0.15,27,89.66
SLS003406,AGT0055,2023-04,2,874.25,57885,1.51,119.13,77,0.38,16,63.45
SLS003407,AGT0055,2023-05,3,9771.960000000001,88792,11.01,837.57,26,0.35,23,97.28
SLS003408,AGT0055,2023-06,1,1228.87,142330,0.86,106.2,40,0.38,18,61.74
SLS003409,AGT0055,2023-07,2,2003.4299999999998,153352,1.31,160.85,63,0.23,28,72.55
SLS003410,AGT0055,2023-08,3,1458.3500000000001,93128,1.57,144.84,26,0.4,24,81.62
SLS003411,AGT0055,2023-09,0,0.0,60192,0.0,0.0,66,0.38,9,89.09
SLS003412,AGT0055,2023-10,0,0.0,147112,0.0,0.0,29,0.3,17,79.84
SLS003413,AGT0055,2023-11,1,708.15,165607,0.43,54.2,89,0.13,19,83.03
SLS003414,AGT0055,2023-12,2,1233.55,142379,0.87,123.36,55,0.22,9,72.65
SLS003415,AGT0055,2024-01,3,1505.11,147551,1.02,159.68,78,0.33,14,99.18
SLS003416,AGT0056,2019-01,0,0.0,68632,0.0,0.0,81,0.31,6,61.97
SLS003417,AGT0056,2019-02,0,0.0,147023,0.0,0.0,97,0.26,27,85.32
SLS003418,AGT0056,2019-03,0,0.0,195267,0.0,0.0,98,0.13,19,83.03
SLS003419,AGT0056,2019-04,0,0.0,179936,0.0,0.0,51,0.29,7,84.99
SLS003420,AGT0056,2019-05,0,0.0,91386,0.0,0.0,44,0.16,18,71.1
SLS003421,AGT0056,2019-06,0,0.0,63645,0.0,0.0,51,0.26,23,78.14
SLS003422,AGT0056,2019-07,0,0.0,197059,0.0,0.0,54,0.25,21,95.64
SLS003423,AGT0056,2019-08,0,0.0,102623,0.0,0.0,60,0.36,6,92.79
SLS003424,AGT0056,2019-09,0,0.0,105906,0.0,0.0,27,0.14,6,95.05
SLS003425,AGT0056,2019-10,0,0.0,116253,0.0,0.0,48,0.32,15,87.01
SLS003426,AGT0056,2019-11,0,0.0,71766,0.0,0.0,43,0.26,10,64.43
SLS003427,AGT0056,2019-12,0,0.0,161227,0.0,0.0,95,0.4,25,89.89
SLS003428,AGT0056,2020-01,1,2670.89,176717,1.51,241.68,41,0.15,24,92.46
SLS003429,AGT0056,2020-02,0,0.0,154080,0.0,0.0,18,0.39,5,97.6
SLS003430,AGT0056,2020-03,3,2504.75,85164,2.94,342.58,42,0.22,7,90.46
SLS003431,AGT0056,2020-04,1,268.77,161685,0.17,17.75,12,0.32,11,88.26
SLS003432,AGT0056,2020-05,6,3274.98,185783,1.76,357.51,99,0.3,24,98.59
SLS003433,AGT0056,2020-06,3,15349.6,115769,13.26,1257.66,21,0.16,17,62.86
SLS003434,AGT0056,2020-07,2,2058.63,195184,1.05,232.63,61,0.16,29,61.88
SLS003435,AGT0056,2020-08,3,4032.88,197748,2.04,289.42,98,0.32,10,85.51
SLS003436,AGT0056,2020-09,1,711.62,126465,0.56,66.72,69,0.24,29,90.45
SLS003437,AGT0056,2020-10,3,2611.0,121593,2.15,286.3,78,0.32,21,65.69
SLS003438,AGT0056,2020-11,0,0.0,195902,0.0,0.0,79,0.35,26,71.72
SLS003439,AGT0056,2020-12,1,4230.82,118944,3.56,242.42,59,0.23,15,87.45
SLS003440,AGT0056,2021-01,1,3127.36,178844,1.75,440.1,31,0.2,17,97.89
SLS003441,AGT0056,2021-02,1,1375.93,177021,0.78,116.6,71,0.28,7,76.96
SLS003442,AGT0056,2021-03,4,1974.21,94763,2.08,260.14,87,0.33,11,72.62
SLS003443,AGT0056,2021-04,1,587.78,182954,0.32,32.85,46,0.38,26,70.11
SLS003444,AGT0056,2021-05,2,1137.85,122579,0.93,68.81,30,0.14,27,80.74
SLS003445,AGT0056,2021-06,1,199.52,61004,0.33,28.43,51,0.13,23,82.94
SLS003446,AGT0056,2021-07,2,2010.4899999999998,144771,1.39,280.7,62,0.24,29,83.22
SLS003447,AGT0056,2021-08,4,5486.25,145436,3.77,618.88,89,0.39,17,83.58
SLS003448,AGT0056,2021-09,5,13751.59,122242,11.25,1098.89,13,0.29,26,67.99
SLS003449,AGT0056,2021-10,2,379.48,90358,0.42,21.9,22,0.38,26,77.92
SLS003450,AGT0056,2021-11,1,266.26,169419,0.16,33.52,69,0.3,8,63.83
SLS003451,AGT0056,2021-12,2,413.07,119074,0.35,43.19,61,0.24,22,66.72
SLS003452,AGT0056,2022-01,3,13812.27,157339,8.78,1347.59,42,0.2,16,61.13
SLS003453,AGT0056,2022-02,0,0.0,150018,0.0,0.0,10,0.32,9,64.39
SLS003454,AGT0056,2022-03,0,0.0,69710,0.0,0.0,86,0.33,12,64.83
SLS003455,AGT0056,2022-04,0,0.0,89827,0.0,0.0,63,0.23,24,68.79
SLS003456,AGT0056,2022-05,2,1533.6599999999999,57980,2.65,154.27,60,0.15,14,98.19
SLS003457,AGT0056,2022-06,2,3684.23,173862,2.12,229.16,40,0.21,9,75.59
SLS003458,AGT0056,2022-07,1,1863.11,131781,1.41,250.3,10,0.15,28,62.4
SLS003459,AGT0056,2022-08,1,218.75,160597,0.14,22.77,99,0.14,29,86.62
SLS003460,AGT0056,2022-09,4,8268.24,163340,5.06,950.04,72,0.19,15,84.01
SLS003461,AGT0056,2022-10,1,480.43,175373,0.27,53.99,88,0.23,26,92.16
SLS003462,AGT0056,2022-11,1,36.94,180463,0.02,3.65,78,0.39,26,72.07
SLS003463,AGT0056,2022-12,4,3515.71,99832,3.52,295.92,71,0.29,17,73.44
SLS003464,AGT0056,2023-01,2,1208.4099999999999,90224,1.34,113.42,45,0.13,13,72.17
SLS003465,AGT0056,2023-02,0,0.0,76569,0.0,0.0,50,0.33,15,70.0
SLS003466,AGT0056,2023-03,4,3296.26,189953,1.74,267.49,55,0.3,24,66.07
SLS003467,AGT0056,2023-04,4,1534.9599999999998,140840,1.09,186.07,19,0.17,29,67.17
SLS003468,AGT0056,2023-05,1,2269.86,124613,1.82,180.32,91,0.33,10,62.94
SLS003469,AGT0056,2023-06,0,0.0,148738,0.0,0.0,78,0.18,13,67.24
SLS003470,AGT0056,2023-07,1,628.94,113199,0.56,89.86,22,0.4,12,90.07
SLS003471,AGT0056,2023-08,4,3118.27,145755,2.14,388.29,47,0.27,16,80.32
SLS003472,AGT0056,2023-09,0,0.0,155682,0.0,0.0,11,0.28,22,98.67
SLS003473,AGT0056,2023-10,1,398.1,138626,0.29,42.7,80,0.28,20,74.36
SLS003474,AGT0056,2023-11,4,18904.059999999998,78432,24.1,1396.45,66,0.17,18,90.66
SLS003475,AGT0056,2023-12,0,0.0,164801,0.0,0.0,56,0.33,20,90.64
SLS003476,AGT0056,2024-01,2,1289.81,57644,2.24,127.83,93,0.22,18,68.12
SLS003477,AGT0057,2019-01,0,0.0,67932,0.0,0.0,79,0.18,27,61.05
SLS003478,AGT0057,2019-02,0,0.0,166472,0.0,0.0,40,0.38,28,99.79
SLS003479,AGT0057,2019-03,0,0.0,121080,0.0,0.0,60,0.23,9,91.23
SLS003480,AGT0057,2019-04,0,0.0,119761,0.0,0.0,28,0.33,11,62.61
SLS003481,AGT0057,2019-05,0,0.0,104111,0.0,0.0,14,0.16,7,76.15
SLS003482,AGT0057,2019-06,0,0.0,108103,0.0,0.0,70,0.26,28,86.99
SLS003483,AGT0057,2019-07,0,0.0,183078,0.0,0.0,48,0.11,26,91.64
SLS003484,AGT0057,2019-08,0,0.0,71151,0.0,0.0,40,0.18,23,83.71
SLS003485,AGT0057,2019-09,0,0.0,172159,0.0,0.0,40,0.39,24,97.26
SLS003486,AGT0057,2019-10,0,0.0,86908,0.0,0.0,28,0.19,8,95.04
SLS003487,AGT0057,2019-11,0,0.0,78498,0.0,0.0,18,0.16,19,67.05
SLS003488,AGT0057,2019-12,0,0.0,161524,0.0,0.0,36,0.36,19,91.45
SLS003489,AGT0057,2020-01,1,2033.44,85228,2.39,208.91,70,0.33,27,86.89
SLS003490,AGT0057,2020-02,3,14630.27,83005,17.63,1416.78,53,0.1,17,62.75
SLS003491,AGT0057,2020-03,1,448.84,61467,0.73,29.02,36,0.23,5,63.44
SLS003492,AGT0057,2020-04,0,0.0,147156,0.0,0.0,25,0.12,15,60.28
SLS003493,AGT0057,2020-05,1,259.04,181130,0.14,26.67,42,0.39,15,72.62
SLS003494,AGT0057,2020-06,1,239.08,127936,0.19,30.51,69,0.2,7,91.61
SLS003495,AGT0057,2020-07,4,4198.68,65676,6.39,347.72,70,0.36,11,62.9
SLS003496,AGT0057,2020-08,1,699.12,171072,0.41,89.81,46,0.28,13,80.52
SLS003497,AGT0057,2020-09,0,0.0,109594,0.0,0.0,59,0.12,20,97.04
SLS003498,AGT0057,2020-10,0,0.0,113647,0.0,0.0,54,0.12,12,63.6
SLS003499,AGT0057,2020-11,1,2693.59,52077,5.17,272.94,50,0.24,11,63.61
SLS003500,AGT0057,2020-12,2,8803.119999999999,197563,4.46,1262.57,45,0.16,9,61.69
SLS003501,AGT0057,2021-01,1,3656.74,139686,2.62,316.97,40,0.31,6,93.43
SLS003502,AGT0057,2021-02,2,4444.650000000001,179927,2.47,225.74,90,0.16,13,60.22
SLS003503,AGT0057,2021-03,3,16065.45,131910,12.18,2180.08,72,0.1,22,74.75
SLS003504,AGT0057,2021-04,1,721.3,71682,1.01,84.19,54,0.21,29,72.84
SLS003505,AGT0057,2021-05,2,2175.0699999999997,80579,2.7,266.04,61,0.27,18,93.06
SLS003506,AGT0057,2021-06,2,5368.8,105348,5.1,570.86,54,0.11,24,95.08
SLS003507,AGT0057,2021-07,1,3930.89,196827,2.0,365.7,13,0.23,24,70.85
SLS003508,AGT0057,2021-08,5,16906.54,119888,14.1,1111.07,86,0.1,21,74.49
SLS003509,AGT0057,2021-09,1,293.69,140960,0.21,38.67,24,0.14,16,79.26
SLS003510,AGT0057,2021-10,0,0.0,77859,0.0,0.0,73,0.29,26,93.42
SLS003511,AGT0057,2021-11,1,1438.96,65692,2.19,132.07,18,0.35,29,87.66
SLS003512,AGT0057,2021-12,1,215.05,152435,0.14,15.67,10,0.11,12,94.33
SLS003513,AGT0057,2022-01,1,9637.42,113971,8.46,873.85,99,0.17,11,94.67
SLS003514,AGT0057,2022-02,0,0.0,90614,0.0,0.0,50,0.25,25,89.13
SLS003515,AGT0057,2022-03,2,17752.77,75994,23.36,1854.51,46,0.32,15,76.22
SLS003516,AGT0057,2022-04,1,641.71,185747,0.35,81.99,12,0.19,9,92.03
SLS003517,AGT0057,2022-05,3,2224.93,94431,2.36,168.86,70,0.22,18,61.89
SLS003518,AGT0057,2022-06,2,3410.65,166668,2.05,384.85,75,0.14,7,91.21
SLS003519,AGT0057,2022-07,3,7028.04,93552,7.51,518.56,34,0.2,21,92.54
SLS003520,AGT0057,2022-08,2,6790.11,103812,6.54,724.23,43,0.11,25,66.87
SLS003521,AGT0057,2022-09,0,0.0,63975,0.0,0.0,69,0.34,5,64.12
SLS003522,AGT0057,2022-10,0,0.0,84728,0.0,0.0,49,0.33,13,69.41
SLS003523,AGT0057,2022-11,2,5776.33,192972,2.99,470.23,41,0.25,11,80.58
SLS003524,AGT0057,2022-12,0,0.0,151342,0.0,0.0,48,0.33,13,66.03
SLS003525,AGT0057,2023-01,3,4803.21,100657,4.77,597.28,23,0.34,13,99.24
SLS003526,AGT0057,2023-02,2,415.73,92082,0.45,46.66,35,0.39,5,68.7
SLS003527,AGT0057,2023-03,3,3640.63,183918,1.98,347.21,55,0.24,27,67.06
SLS003528,AGT0057,2023-04,3,1196.33,70567,1.7,85.77,15,0.29,5,69.29
SLS003529,AGT0057,2023-05,1,956.77,138590,0.69,93.49,79,0.3,18,64.59
SLS003530,AGT0057,2023-06,3,6627.68,99507,6.66,907.17,19,0.35,21,93.48
SLS003531,AGT0057,2023-07,4,10073.75,79461,12.68,1274.71,49,0.33,11,61.59
SLS003532,AGT0057,2023-08,1,399.46,75075,0.53,51.58,26,0.25,21,96.55
SLS003533,AGT0057,2023-09,1,55.04,158059,0.03,4.38,63,0.18,10,82.4
SLS003534,AGT0057,2023-10,2,2442.5,118385,2.06,196.92,26,0.37,17,65.37
SLS003535,AGT0057,2023-11,1,310.3,171366,0.18,37.66,65,0.35,15,98.48
SLS003536,AGT0057,2023-12,1,49.67,170042,0.03,2.53,37,0.34,23,65.85
SLS003537,AGT0057,2024-01,1,4261.09,55063,7.74,621.27,87,0.18,20,90.15
SLS003538,AGT0058,2019-01,0,0.0,172077,0.0,0.0,99,0.12,20,76.67
SLS003539,AGT0058,2019-02,0,0.0,149723,0.0,0.0,98,0.37,24,74.89
SLS003540,AGT0058,2019-03,0,0.0,170704,0.0,0.0,52,0.26,18,68.33
SLS003541,AGT0058,2019-04,0,0.0,138476,0.0,0.0,34,0.39,23,60.79
SLS003542,AGT0058,2019-05,0,0.0,121777,0.0,0.0,28,0.14,27,73.48
SLS003543,AGT0058,2019-06,0,0.0,161178,0.0,0.0,37,0.37,28,80.62
SLS003544,AGT0058,2019-07,0,0.0,70350,0.0,0.0,29,0.13,25,89.27
SLS003545,AGT0058,2019-08,0,0.0,69718,0.0,0.0,65,0.3,13,74.99
SLS003546,AGT0058,2019-09,0,0.0,128431,0.0,0.0,54,0.12,20,77.85
SLS003547,AGT0058,2019-10,0,0.0,177602,0.0,0.0,29,0.21,20,84.82
SLS003548,AGT0058,2019-11,0,0.0,141382,0.0,0.0,55,0.2,25,77.31
SLS003549,AGT0058,2019-12,0,0.0,122753,0.0,0.0,61,0.11,15,64.35
SLS003550,AGT0058,2020-01,0,0.0,164497,0.0,0.0,11,0.21,8,73.94
SLS003551,AGT0058,2020-02,1,1920.47,188691,1.02,131.65,71,0.2,20,92.09
SLS003552,AGT0058,2020-03,3,8166.66,89549,9.12,425.45,46,0.27,21,79.75
SLS003553,AGT0058,2020-04,2,2838.79,146367,1.94,328.45,64,0.19,7,74.0
SLS003554,AGT0058,2020-05,3,4839.7699999999995,150258,3.22,643.57,98,0.22,8,68.75
SLS003555,AGT0058,2020-06,1,1368.39,123581,1.11,166.02,95,0.2,5,77.43
SLS003556,AGT0058,2020-07,2,4477.42,149350,3.0,265.02,45,0.11,15,88.11
SLS003557,AGT0058,2020-08,1,428.41,64094,0.67,46.39,75,0.1,23,64.19
SLS003558,AGT0058,2020-09,1,627.09,192942,0.33,52.44,48,0.26,22,83.02
SLS003559,AGT0058,2020-10,2,1518.68,109007,1.39,111.88,99,0.24,17,90.06
SLS003560,AGT0058,2020-11,1,5988.36,93559,6.4,307.19,28,0.37,10,93.58
SLS003561,AGT0058,2020-12,4,4791.17,167828,2.85,257.09,29,0.37,21,86.29
SLS003562,AGT0058,2021-01,1,1736.28,167210,1.04,183.47,26,0.28,9,78.24
SLS003563,AGT0058,2021-02,1,1866.51,136792,1.36,110.45,69,0.31,27,68.35
SLS003564,AGT0058,2021-03,0,0.0,149973,0.0,0.0,39,0.17,6,74.55
SLS003565,AGT0058,2021-04,2,2484.3999999999996,74139,3.35,182.2,69,0.16,22,66.85
SLS003566,AGT0058,2021-05,2,2006.58,199368,1.01,159.21,14,0.34,22,98.26
SLS003567,AGT0058,2021-06,1,101.28,70499,0.14,5.25,43,0.37,19,92.29
SLS003568,AGT0058,2021-07,3,3901.6200000000003,93983,4.15,407.27,74,0.32,11,61.67
SLS003569,AGT0058,2021-08,2,5010.8,116697,4.29,487.33,79,0.13,20,78.3
SLS003570,AGT0058,2021-09,0,0.0,136823,0.0,0.0,82,0.13,14,93.26
SLS003571,AGT0058,2021-10,4,1942.2,192107,1.01,120.67,90,0.26,10,88.84
SLS003572,AGT0058,2021-11,2,344.48,140124,0.25,32.34,62,0.22,20,81.8
SLS003573,AGT0058,2021-12,1,667.22,176750,0.38,99.63,28,0.12,16,76.02
SLS003574,AGT0058,2022-01,3,4064.35,152179,2.67,537.21,90,0.24,18,70.18
SLS003575,AGT0058,2022-02,0,0.0,142246,0.0,0.0,44,0.12,29,89.94
SLS003576,AGT0058,2022-03,0,0.0,186505,0.0,0.0,13,0.29,17,92.7
SLS003577,AGT0058,2022-04,1,142.41,130018,0.11,15.78,10,0.27,9,80.77
SLS003578,AGT0058,2022-05,1,72.81,164323,0.04,8.44,65,0.26,20,75.97
SLS003579,AGT0058,2022-06,1,846.76,155847,0.54,62.84,46,0.34,10,74.78
SLS003580,AGT0058,2022-07,4,4015.4500000000003,135135,2.97,258.6,77,0.3,24,88.78
SLS003581,AGT0058,2022-08,2,8098.33,142175,5.7,429.06,12,0.34,9,76.05
SLS003582,AGT0058,2022-09,2,877.02,68609,1.28,97.94,51,0.27,20,87.14
SLS003583,AGT0058,2022-10,0,0.0,99185,0.0,0.0,74,0.33,20,63.13
SLS003584,AGT0058,2022-11,2,9467.49,167018,5.67,1016.08,74,0.37,26,68.87
SLS003585,AGT0058,2022-12,0,0.0,131702,0.0,0.0,49,0.13,26,87.3
SLS003586,AGT0058,2023-01,1,131.75,162861,0.08,13.16,96,0.37,27,79.15
SLS003587,AGT0058,2023-02,2,2323.78,171159,1.36,204.11,94,0.16,23,64.64
SLS003588,AGT0058,2023-03,2,8361.15,163734,5.11,1112.98,57,0.29,17,83.92
SLS003589,AGT0058,2023-04,2,791.5,185298,0.43,81.0,40,0.36,17,64.41
SLS003590,AGT0058,2023-05,4,12381.51,97541,12.69,1452.72,84,0.3,10,78.26
SLS003591,AGT0058,2023-06,0,0.0,102861,0.0,0.0,51,0.1,29,64.0
SLS003592,AGT0058,2023-07,4,4615.259999999999,129368,3.57,391.95,10,0.25,21,77.37
SLS003593,AGT0058,2023-08,1,2257.49,135398,1.67,213.46,87,0.29,14,73.27
SLS003594,AGT0058,2023-09,1,4950.3,54150,9.14,368.28,80,0.28,15,65.71
SLS003595,AGT0058,2023-10,1,1293.08,190426,0.68,141.07,28,0.31,29,88.99
SLS003596,AGT0058,2023-11,1,1124.86,111295,1.01,164.69,90,0.29,15,67.71
SLS003597,AGT0058,2023-12,4,15347.630000000001,182550,8.41,897.07,88,0.22,9,68.21
SLS003598,AGT0058,2024-01,2,7610.2300000000005,147137,5.17,649.02,39,0.31,5,81.24
SLS003599,AGT0059,2019-01,0,0.0,143153,0.0,0.0,53,0.3,27,79.09
SLS003600,AGT0059,2019-02,0,0.0,143007,0.0,0.0,31,0.34,18,71.9
SLS003601,AGT0059,2019-03,0,0.0,132335,0.0,0.0,50,0.22,19,77.86
SLS003602,AGT0059,2019-04,0,0.0,132881,0.0,0.0,20,0.35,18,79.51
SLS003603,AGT0059,2019-05,0,0.0,83380,0.0,0.0,34,0.15,10,63.75
SLS003604,AGT0059,2019-06,0,0.0,90918,0.0,0.0,19,0.22,12,69.03
SLS003605,AGT0059,2019-07,0,0.0,99421,0.0,0.0,10,0.31,24,84.74
SLS003606,AGT0059,2019-08,0,0.0,118573,0.0,0.0,81,0.14,28,67.99
SLS003607,AGT0059,2019-09,0,0.0,139276,0.0,0.0,59,0.21,12,77.58
SLS003608,AGT0059,2019-10,0,0.0,179784,0.0,0.0,74,0.18,13,96.05
SLS003609,AGT0059,2019-11,0,0.0,74610,0.0,0.0,93,0.31,13,87.62
SLS003610,AGT0059,2019-12,0,0.0,56736,0.0,0.0,82,0.19,7,99.7
SLS003611,AGT0059,2020-01,2,1772.86,172537,1.03,116.38,63,0.36,25,85.11
SLS003612,AGT0059,2020-02,2,3824.26,167826,2.28,505.91,92,0.29,14,64.39
SLS003613,AGT0059,2020-03,1,653.82,104349,0.63,89.14,65,0.19,20,77.44
SLS003614,AGT0059,2020-04,5,7455.18,83061,8.98,928.57,58,0.38,14,81.44
SLS003615,AGT0059,2020-05,1,146.82,85246,0.17,8.15,34,0.11,28,60.05
SLS003616,AGT0059,2020-06,0,0.0,146864,0.0,0.0,65,0.11,6,64.53
SLS003617,AGT0059,2020-07,1,1815.72,175635,1.03,152.62,96,0.12,13,84.99
SLS003618,AGT0059,2020-08,5,5038.67,182031,2.77,740.74,38,0.25,11,81.93
SLS003619,AGT0059,2020-09,0,0.0,193935,0.0,0.0,38,0.2,29,71.64
SLS003620,AGT0059,2020-10,1,742.41,124870,0.59,51.93,84,0.3,21,66.94
SLS003621,AGT0059,2020-11,2,4084.99,110254,3.71,374.23,36,0.19,18,60.49
SLS003622,AGT0059,2020-12,2,3332.57,75395,4.42,333.15,67,0.14,17,84.02
SLS003623,AGT0059,2021-01,1,30.16,196256,0.02,2.9,10,0.38,10,79.24
SLS003624,AGT0059,2021-02,3,4108.3099999999995,177188,2.32,316.57,59,0.19,28,79.93
SLS003625,AGT0059,2021-03,2,1279.2,170729,0.75,100.53,85,0.11,14,70.54
SLS003626,AGT0059,2021-04,0,0.0,199537,0.0,0.0,82,0.22,26,89.58
SLS003627,AGT0059,2021-05,2,2098.48,113198,1.85,301.78,17,0.23,13,79.99
SLS003628,AGT0059,2021-06,2,2548.95,198642,1.28,243.94,19,0.34,17,70.97
SLS003629,AGT0059,2021-07,5,6000.9,61515,9.76,627.86,54,0.19,27,79.94
SLS003630,AGT0059,2021-08,1,772.53,169182,0.46,85.61,33,0.23,26,86.54
SLS003631,AGT0059,2021-09,3,2822.37,130506,2.16,295.1,98,0.19,15,98.45
SLS003632,AGT0059,2021-10,2,134.33,148178,0.09,12.95,63,0.12,29,71.11
SLS003633,AGT0059,2021-11,2,1478.48,173301,0.85,106.54,65,0.38,6,99.91
SLS003634,AGT0059,2021-12,1,3540.34,197927,1.79,468.75,43,0.36,16,62.12
SLS003635,AGT0059,2022-01,0,0.0,74879,0.0,0.0,28,0.27,7,99.27
SLS003636,AGT0059,2022-02,3,4417.71,132772,3.33,512.1,85,0.29,17,86.77
SLS003637,AGT0059,2022-03,5,2648.66,91529,2.89,198.54,81,0.29,26,85.09
SLS003638,AGT0059,2022-04,1,681.71,183334,0.37,88.07,69,0.28,12,95.41
SLS003639,AGT0059,2022-05,0,0.0,158812,0.0,0.0,54,0.26,22,94.95
